season,round,race_name,race_date,circuit_id,driver_id,driver_code,constructor_id,grid,finish_position,points,status,laps_completed
2023,14,Italian Grand Prix,2023-09-03,monza,max_verstappen,VER,red_bull,2,1,25,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,perez,PER,red_bull,5,2,18,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,sainz,SAI,ferrari,1,3,15,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,leclerc,LEC,ferrari,3,4,12,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,russell,RUS,mercedes,4,5,10,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,hamilton,HAM,mercedes,8,6,8,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,albon,ALB,williams,6,7,6,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,norris,NOR,mclaren,9,8,4,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,alonso,ALO,aston_martin,10,9,2,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,bottas,BOT,alfa,14,10,1,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,lawson,LAW,alphatauri,12,11,0,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,piastri,PIA,mclaren,7,12,0,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,sargeant,SAR,williams,15,13,0,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,zhou,ZHO,alfa,16,14,0,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,gasly,GAS,alpine,17,15,0,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,stroll,STR,aston_martin,20,16,0,Finished,51
2023,14,Italian Grand Prix,2023-09-03,monza,hulkenberg,HUL,haas,13,17,0,Lapped,50
2023,14,Italian Grand Prix,2023-09-03,monza,kevin_magnussen,MAG,haas,19,18,0,Lapped,50
2023,14,Italian Grand Prix,2023-09-03,monza,ocon,OCO,alpine,18,19,0,Retired,39
2023,14,Italian Grand Prix,2023-09-03,monza,tsunoda,TSU,alphatauri,11,20,0,Did not start,0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,sainz,SAI,ferrari,1,1,25,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,norris,NOR,mclaren,4,2,18,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,hamilton,HAM,mercedes,5,3,16,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,leclerc,LEC,ferrari,3,4,12,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,max_verstappen,VER,red_bull,11,5,10,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,gasly,GAS,alpine,12,6,8,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,piastri,PIA,mclaren,17,7,6,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,perez,PER,red_bull,13,8,4,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,lawson,LAW,alphatauri,10,9,2,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,kevin_magnussen,MAG,haas,6,10,1,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,albon,ALB,williams,14,11,0,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,zhou,ZHO,alfa,19,12,0,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,hulkenberg,HUL,haas,9,13,0,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,sargeant,SAR,williams,18,14,0,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,alonso,ALO,aston_martin,7,15,0,Finished,62
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,russell,RUS,mercedes,2,16,0,Retired,61
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,bottas,BOT,alfa,16,17,0,Retired,51
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,ocon,OCO,alpine,8,18,0,Retired,42
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,tsunoda,TSU,alphatauri,15,19,0,Retired,0
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,stroll,STR,aston_martin,0,20,0,Withdrew,0
2023,16,Japanese Grand Prix,2023-09-24,suzuka,max_verstappen,VER,red_bull,1,1,26,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,norris,NOR,mclaren,3,2,18,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,piastri,PIA,mclaren,2,3,15,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,leclerc,LEC,ferrari,4,4,12,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,hamilton,HAM,mercedes,7,5,10,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,sainz,SAI,ferrari,6,6,8,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,russell,RUS,mercedes,8,7,6,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,alonso,ALO,aston_martin,10,8,4,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,ocon,OCO,alpine,14,9,2,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,gasly,GAS,alpine,12,10,1,Finished,53
2023,16,Japanese Grand Prix,2023-09-24,suzuka,lawson,LAW,alphatauri,11,11,0,Lapped,52
2023,16,Japanese Grand Prix,2023-09-24,suzuka,tsunoda,TSU,alphatauri,9,12,0,Lapped,52
2023,16,Japanese Grand Prix,2023-09-24,suzuka,zhou,ZHO,alfa,19,13,0,Lapped,52
2023,16,Japanese Grand Prix,2023-09-24,suzuka,hulkenberg,HUL,haas,18,14,0,Lapped,52
2023,16,Japanese Grand Prix,2023-09-24,suzuka,kevin_magnussen,MAG,haas,15,15,0,Lapped,52
2023,16,Japanese Grand Prix,2023-09-24,suzuka,albon,ALB,williams,13,16,0,Retired,26
2023,16,Japanese Grand Prix,2023-09-24,suzuka,sargeant,SAR,williams,20,17,0,Retired,22
2023,16,Japanese Grand Prix,2023-09-24,suzuka,stroll,STR,aston_martin,17,18,0,Retired,20
2023,16,Japanese Grand Prix,2023-09-24,suzuka,perez,PER,red_bull,5,19,0,Retired,15
2023,16,Japanese Grand Prix,2023-09-24,suzuka,bottas,BOT,alfa,16,20,0,Retired,7
2023,17,Qatar Grand Prix,2023-10-08,losail,max_verstappen,VER,red_bull,1,1,26,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,piastri,PIA,mclaren,6,2,18,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,norris,NOR,mclaren,10,3,15,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,russell,RUS,mercedes,2,4,12,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,leclerc,LEC,ferrari,5,5,10,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,alonso,ALO,aston_martin,4,6,8,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,ocon,OCO,alpine,8,7,6,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,bottas,BOT,alfa,9,8,4,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,zhou,ZHO,alfa,19,9,2,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,perez,PER,red_bull,20,10,1,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,stroll,STR,aston_martin,16,11,0,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,gasly,GAS,alpine,7,12,0,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,albon,ALB,williams,13,13,0,Finished,57
2023,17,Qatar Grand Prix,2023-10-08,losail,kevin_magnussen,MAG,haas,18,14,0,Lapped,56
2023,17,Qatar Grand Prix,2023-10-08,losail,tsunoda,TSU,alphatauri,11,15,0,Lapped,56
2023,17,Qatar Grand Prix,2023-10-08,losail,hulkenberg,HUL,haas,14,16,0,Lapped,56
2023,17,Qatar Grand Prix,2023-10-08,losail,lawson,LAW,alphatauri,17,17,0,Lapped,56
2023,17,Qatar Grand Prix,2023-10-08,losail,sargeant,SAR,williams,15,18,0,Retired,40
2023,17,Qatar Grand Prix,2023-10-08,losail,hamilton,HAM,mercedes,3,19,0,Retired,0
2023,17,Qatar Grand Prix,2023-10-08,losail,sainz,SAI,ferrari,12,20,0,Did not start,0
2023,18,United States Grand Prix,2023-10-22,americas,max_verstappen,VER,red_bull,6,1,25,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,norris,NOR,mclaren,2,2,18,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,sainz,SAI,ferrari,4,3,15,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,perez,PER,red_bull,9,4,12,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,russell,RUS,mercedes,5,5,10,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,gasly,GAS,alpine,7,6,8,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,stroll,STR,aston_martin,20,7,6,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,tsunoda,TSU,alphatauri,11,8,5,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,albon,ALB,williams,15,9,2,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,sargeant,SAR,williams,16,10,1,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,hulkenberg,HUL,haas,18,11,0,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,bottas,BOT,alfa,13,12,0,Finished,56
2023,18,United States Grand Prix,2023-10-22,americas,zhou,ZHO,alfa,12,13,0,Lapped,55
2023,18,United States Grand Prix,2023-10-22,americas,kevin_magnussen,MAG,haas,17,14,0,Lapped,55
2023,18,United States Grand Prix,2023-10-22,americas,ricciardo,RIC,alphatauri,14,15,0,Lapped,55
2023,18,United States Grand Prix,2023-10-22,americas,alonso,ALO,aston_martin,19,16,0,Retired,49
2023,18,United States Grand Prix,2023-10-22,americas,piastri,PIA,mclaren,10,17,0,Retired,10
2023,18,United States Grand Prix,2023-10-22,americas,ocon,OCO,alpine,8,18,0,Retired,6
2023,18,United States Grand Prix,2023-10-22,americas,hamilton,HAM,mercedes,3,19,0,Disqualified,56
2023,18,United States Grand Prix,2023-10-22,americas,leclerc,LEC,ferrari,1,20,0,Disqualified,56
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,max_verstappen,VER,red_bull,3,1,25,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,hamilton,HAM,mercedes,6,2,19,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,leclerc,LEC,ferrari,1,3,15,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,sainz,SAI,ferrari,2,4,12,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,norris,NOR,mclaren,17,5,10,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,russell,RUS,mercedes,8,6,8,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,ricciardo,RIC,alphatauri,4,7,6,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,piastri,PIA,mclaren,7,8,4,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,albon,ALB,williams,14,9,2,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,ocon,OCO,alpine,15,10,1,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,gasly,GAS,alpine,11,11,0,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,tsunoda,TSU,alphatauri,18,12,0,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,hulkenberg,HUL,haas,12,13,0,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,zhou,ZHO,alfa,10,14,0,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,bottas,BOT,alfa,9,15,0,Finished,71
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,sargeant,SAR,williams,19,16,0,Retired,70
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,stroll,STR,aston_martin,0,17,0,Collision damage,66
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,alonso,ALO,aston_martin,13,18,0,Withdrew,47
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,kevin_magnussen,MAG,haas,16,19,0,Accident,31
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,perez,PER,red_bull,5,20,0,Collision damage,1
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,max_verstappen,VER,red_bull,1,1,25,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,norris,NOR,mclaren,6,2,19,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,alonso,ALO,aston_martin,4,3,15,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,perez,PER,red_bull,9,4,12,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,stroll,STR,aston_martin,3,5,10,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,sainz,SAI,ferrari,7,6,8,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,gasly,GAS,alpine,15,7,6,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,hamilton,HAM,mercedes,5,8,4,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,tsunoda,TSU,alphatauri,16,9,2,Finished,71
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,ocon,OCO,alpine,14,10,1,Lapped,70
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,sargeant,SAR,williams,19,11,0,Lapped,70
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,hulkenberg,HUL,haas,11,12,0,Lapped,70
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,ricciardo,RIC,alphatauri,17,13,0,Lapped,70
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,piastri,PIA,mclaren,10,14,0,Lapped,69
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,russell,RUS,mercedes,8,15,0,Retired,57
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,bottas,BOT,alfa,18,16,0,Retired,39
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,zhou,ZHO,alfa,20,17,0,Retired,22
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,kevin_magnussen,MAG,haas,12,18,0,Retired,0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,albon,ALB,williams,13,19,0,Retired,0
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,leclerc,LEC,ferrari,2,20,0,Did not start,0
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,max_verstappen,VER,red_bull,2,1,25,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,leclerc,LEC,ferrari,1,2,18,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,perez,PER,red_bull,11,3,15,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,ocon,OCO,alpine,16,4,12,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,stroll,STR,aston_martin,19,5,10,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,sainz,SAI,ferrari,12,6,8,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,hamilton,HAM,mercedes,10,7,6,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,russell,RUS,mercedes,3,8,4,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,alonso,ALO,aston_martin,9,9,2,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,piastri,PIA,mclaren,18,10,2,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,gasly,GAS,alpine,4,11,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,albon,ALB,williams,5,12,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,kevin_magnussen,MAG,haas,8,13,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,ricciardo,RIC,alphatauri,14,14,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,zhou,ZHO,alfa,17,15,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,sargeant,SAR,williams,6,16,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,bottas,BOT,alfa,7,17,0,Finished,50
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,tsunoda,TSU,alphatauri,20,18,0,Retired,46
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,hulkenberg,HUL,haas,13,19,0,Retired,45
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,norris,NOR,mclaren,15,20,0,Retired,2
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,max_verstappen,VER,red_bull,1,1,26,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,leclerc,LEC,ferrari,2,2,18,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,russell,RUS,mercedes,4,3,15,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,perez,PER,red_bull,9,4,12,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,norris,NOR,mclaren,5,5,10,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,piastri,PIA,mclaren,3,6,8,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,alonso,ALO,aston_martin,7,7,6,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,tsunoda,TSU,alphatauri,6,8,4,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,hamilton,HAM,mercedes,11,9,2,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,stroll,STR,aston_martin,13,10,1,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,ricciardo,RIC,alphatauri,15,11,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,ocon,OCO,alpine,12,12,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,gasly,GAS,alpine,10,13,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,albon,ALB,williams,14,14,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,hulkenberg,HUL,haas,8,15,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,sargeant,SAR,williams,20,16,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,zhou,ZHO,alfa,19,17,0,Finished,58
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,sainz,SAI,ferrari,16,18,0,Retired,57
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,bottas,BOT,alfa,18,19,0,Lapped,57
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,kevin_magnussen,MAG,haas,17,20,0,Lapped,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,max_verstappen,VER,red_bull,1,1,26,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,perez,PER,red_bull,5,2,18,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,sainz,SAI,ferrari,4,3,15,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,leclerc,LEC,ferrari,2,4,12,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,russell,RUS,mercedes,3,5,10,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,norris,NOR,mclaren,7,6,8,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,hamilton,HAM,mercedes,9,7,6,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,piastri,PIA,mclaren,8,8,4,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,alonso,ALO,aston_martin,6,9,2,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,stroll,STR,aston_martin,12,10,1,Finished,57
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,zhou,ZHO,sauber,17,11,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,kevin_magnussen,MAG,haas,15,12,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,ricciardo,RIC,rb,14,13,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,tsunoda,TSU,rb,11,14,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,albon,ALB,williams,13,15,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,hulkenberg,HUL,haas,10,16,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,ocon,OCO,alpine,19,17,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,gasly,GAS,alpine,20,18,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,bottas,BOT,sauber,16,19,0,Lapped,56
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,sargeant,SAR,williams,18,20,0,Lapped,55
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,max_verstappen,VER,red_bull,1,1,25,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,perez,PER,red_bull,3,2,18,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,leclerc,LEC,ferrari,2,3,16,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,piastri,PIA,mclaren,5,4,12,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,alonso,ALO,aston_martin,4,5,10,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,russell,RUS,mercedes,7,6,8,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,bearman,BEA,ferrari,11,7,6,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,norris,NOR,mclaren,6,8,4,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,hamilton,HAM,mercedes,8,9,2,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,hulkenberg,HUL,haas,15,10,1,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,albon,ALB,williams,12,11,0,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,kevin_magnussen,MAG,haas,13,12,0,Finished,50
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,ocon,OCO,alpine,17,13,0,Lapped,49
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,sargeant,SAR,williams,19,14,0,Lapped,49
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,tsunoda,TSU,rb,9,15,0,Lapped,49
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,ricciardo,RIC,rb,14,16,0,Lapped,49
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,bottas,BOT,sauber,16,17,0,Lapped,49
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,zhou,ZHO,sauber,20,18,0,Lapped,49
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,stroll,STR,aston_martin,10,19,0,Retired,5
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,gasly,GAS,alpine,18,20,0,Retired,1
2024,3,Australian Grand Prix,2024-03-24,albert_park,sainz,SAI,ferrari,2,1,25,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,leclerc,LEC,ferrari,4,2,19,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,norris,NOR,mclaren,3,3,15,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,piastri,PIA,mclaren,5,4,12,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,perez,PER,red_bull,6,5,10,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,stroll,STR,aston_martin,9,6,8,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,tsunoda,TSU,rb,8,7,6,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,alonso,ALO,aston_martin,10,8,4,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,hulkenberg,HUL,haas,16,9,2,Finished,58
2024,3,Australian Grand Prix,2024-03-24,albert_park,kevin_magnussen,MAG,haas,14,10,1,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,albon,ALB,williams,12,11,0,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,ricciardo,RIC,rb,18,12,0,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,gasly,GAS,alpine,17,13,0,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,bottas,BOT,sauber,13,14,0,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,zhou,ZHO,sauber,19,15,0,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,ocon,OCO,alpine,15,16,0,Lapped,57
2024,3,Australian Grand Prix,2024-03-24,albert_park,russell,RUS,mercedes,7,17,0,Retired,56
2024,3,Australian Grand Prix,2024-03-24,albert_park,hamilton,HAM,mercedes,11,18,0,Retired,15
2024,3,Australian Grand Prix,2024-03-24,albert_park,max_verstappen,VER,red_bull,1,19,0,Retired,3
2024,4,Japanese Grand Prix,2024-04-07,suzuka,max_verstappen,VER,red_bull,1,1,26,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,perez,PER,red_bull,2,2,18,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,sainz,SAI,ferrari,4,3,15,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,leclerc,LEC,ferrari,8,4,12,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,norris,NOR,mclaren,3,5,10,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,alonso,ALO,aston_martin,5,6,8,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,russell,RUS,mercedes,9,7,6,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,piastri,PIA,mclaren,6,8,4,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,hamilton,HAM,mercedes,7,9,2,Finished,53
2024,4,Japanese Grand Prix,2024-04-07,suzuka,tsunoda,TSU,rb,10,10,1,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,hulkenberg,HUL,haas,12,11,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,stroll,STR,aston_martin,16,12,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,kevin_magnussen,MAG,haas,18,13,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,bottas,BOT,sauber,13,14,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,ocon,OCO,alpine,15,15,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,gasly,GAS,alpine,17,16,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,sargeant,SAR,williams,19,17,0,Lapped,52
2024,4,Japanese Grand Prix,2024-04-07,suzuka,zhou,ZHO,sauber,20,18,0,Retired,12
2024,4,Japanese Grand Prix,2024-04-07,suzuka,ricciardo,RIC,rb,11,19,0,Retired,0
2024,4,Japanese Grand Prix,2024-04-07,suzuka,albon,ALB,williams,14,20,0,Retired,0
